,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
0,0.0,0.0003221805382054299,0.0,0.0,0.0,0.0,0.0,3.7621668980136747e-06,0.0004161037504673004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020600199059117585,0.0,0.0,0.0,0.0,0.0,1.2617266293091234e-05,1.1044573511753697e-05,7.494330930057913e-05,0.00015978024748619646,0.0,0.0,0.0004806608194485307,0.00041633850196376443,8.87735077412799e-05,8.364966925000772e-05,0.001714434940367937,0.0,0.002386734588071704,0.0,3.222088344045915e-05,0.0,0.0,0.0,0.0,4.2146446503465995e-05,0.00022694849758408964,0.00036232921411283314,0.0,1.7886377463582903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.007299145217984915,0.006925615016371012,0.0,0.0,0.0,0.0,0.0,0.004079686477780342,0.006830152124166489,0.0050942855887115,0.0,0.00013999173825141042,0.0,0.005190385039895773,0.0,0.00458505330607295,0.00023956007498782128,0.0,0.0013674891088157892,0.0,0.0045935348607599735,0.004636389669030905,0.0,0.0,0.0001036318062688224,8.223702752729878e-05,0.007222185377031565,0.0,0.010351276025176048,0.003151005832478404,0.0,0.0,0.0001107485659304075,0.0,0.006178766954690218,0.0057547795586287975,0.005264188628643751,0.0053071072325110435,0.05620566010475159,0.0031546400859951973,0.0029153123032301664,0.0,0.0058580730110406876,0.0040802969597280025,0.0011930420296266675,0.0005127677577547729,0.0,0.0,0.0,0.0
2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.012039410881698132,0.011618368327617645,0.0,0.0,0.0,0.0,0.0,0.007211912423372269,0.01154638733714819,0.004775162320584059,0.0,0.0007539922371506691,0.0013910334091633558,0.006611775141209364,0.0,0.003023633034899831,0.00018863010336644948,0.0,0.0009990893304347992,0.0,0.0062393066473305225,0.006336368154734373,0.0,0.0,0.0002302066859556362,0.00017813884187489748,0.008793029002845287,0.0,0.01285086665302515,0.004762624856084585,0.0,0.0,0.0003689728328026831,0.0,0.008875989355146885,0.008325262926518917,0.003838633419945836,0.003653933061286807,0.07986123859882355,0.006523470394313335,0.006418117322027683,0.0,0.009838960133492947,0.0080019012093544,0.002616330049932003,0.0017710620304569602,0.0,0.0,0.0,0.0
3,0.1,0.0,0.0,0.0,0.0,0.0,0.01463001873344183,0.01583191007375717,0.0,0.0,0.0,0.0,0.0,0.009172983467578888,0.015932509675621986,0.007210300769656897,0.0,0.0008577187545597553,0.007348270155489445,0.010985417291522026,0.004188045393675566,0.005923812743276358,0.0,0.0,0.0019980270881205797,0.0,0.007352808024734259,0.007407249417155981,0.0,0.0,0.00022108922712504864,0.00020438605861272663,0.006463672034442425,0.0,0.013950859196484089,0.006972703617066145,0.0,0.0,0.00030490191420540214,0.0,0.011575195007026196,0.010290130041539669,0.0024778596125543118,0.0016664493596181273,0.09497049450874329,0.00874148216098547,0.009007385931909084,0.0,0.010101662017405033,0.008419538848102093,0.0025407455395907164,0.0015005258610472083,0.0,0.0,0.0,0.0
4,0.13333333333333333,5.7706041843630373e-05,0.0,0.0,0.0,0.0,0.01631501317024231,0.017162755131721497,0.0,0.0,0.0,0.0,0.0,0.009291814640164375,0.017369061708450317,0.012203986756503582,0.0017863856628537178,0.000700943055562675,0.017317812889814377,0.0060298629105091095,0.025934627279639244,0.024528784677386284,0.0,0.00019606389105319977,0.00395616190508008,0.0,0.010918362997472286,0.011044899001717567,0.0,0.0,0.000992298242636025,0.0013415544526651502,0.008576945401728153,0.0,0.025148287415504456,0.012833922170102596,0.0025860879104584455,0.0,0.0,0.00017684733029454947,0.003481146413832903,0.0008372580050490797,0.0007975666085258126,0.0,0.11039504408836365,0.011852930299937725,0.012462181970477104,0.0018941235030069947,0.002011180855333805,0.0,0.0010317348642274737,0.0,0.0,0.0,0.0,0.0
5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.014065194875001907,0.02437988482415676,0.0,0.0,0.0,0.0,0.0,0.003617257811129093,0.024588264524936676,0.011875314638018608,0.004032930824905634,0.0008463151170872152,0.03878365457057953,0.016909580677747726,0.04479409009218216,0.038040731102228165,0.0,0.00031316265813075006,0.007011195179075003,0.0,0.0152819799259305,0.016215141862630844,0.0,0.0,0.0020556256640702486,0.002891370328143239,0.010256004519760609,0.0,0.046449288725852966,0.02050904743373394,0.009916222654283047,0.0026975024957209826,0.0,0.0014562740689143538,0.001551965018734336,0.0,0.0008863970288075507,0.0,0.12442260980606079,0.02036345936357975,0.02198311872780323,0.0032134042121469975,0.0007934162276796997,0.0,0.00031383440364152193,0.0,0.0,0.0,0.0,0.0
6,0.2,0.0,0.0,0.0,0.0,0.0,0.006007385905832052,0.04489478841423988,0.0,0.0,0.0,0.0,0.0,0.0,0.04470764100551605,0.008270159363746643,0.00679188733920455,0.002217433415353298,0.07463280856609344,0.07298760861158371,0.07279282063245773,0.06937529146671295,0.0,0.0011415936751291156,0.005640767514705658,0.0,0.02198769710958004,0.02290686033666134,0.0,0.0,0.0033306421246379614,0.004786460194736719,0.012837206944823265,0.0,0.06973500549793243,0.026526210829615593,0.015809213742613792,0.00501962611451745,0.0,0.0019242580747231841,0.0,0.0,0.0005213684635236859,0.0,0.14144372940063477,0.03880447521805763,0.041740406304597855,0.004329909570515156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07599814236164093,0.0,0.0,0.0,0.0,0.0,0.0,0.07480268180370331,0.005833456292748451,0.010900805704295635,0.0029221761506050825,0.0436299666762352,0.16183200478553772,0.08996108174324036,0.13551777601242065,0.0,0.001661816262640059,0.002837792271748185,0.0,0.031162822619080544,0.031017357483506203,0.0,0.0,0.004873853642493486,0.0068361894227564335,0.029091093689203262,0.0,0.10203209519386292,0.0240220557898283,0.03574436530470848,0.02212163247168064,0.0,0.000898749683983624,0.0008061430417001247,0.0,0.00016666189185343683,0.0,0.1597653031349182,0.054441094398498535,0.057307273149490356,0.00771781150251627,0.0015938583528622985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.09872937202453613,0.0,0.0,0.0,0.0,0.0,0.0,0.09717746824026108,0.015564552508294582,0.011909836903214455,0.005435716360807419,0.05067136511206627,0.2448452115058899,0.06562108546495438,0.15971739590168,0.0,0.0008280142210423946,0.0,0.0,0.03826690465211868,0.03887949138879776,0.0,0.0,0.007945855148136616,0.009875777177512646,0.0364663265645504,0.0,0.12019525468349457,0.02011280320584774,0.048869870603084564,0.03481663390994072,0.0,0.0010379960294812918,0.0,0.0,0.0,0.0,0.1786338984966278,0.07238787412643433,0.07566548138856888,0.009009047411382198,0.0012208516709506512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.10192536562681198,0.0009384643635712564,0.0,0.0,0.0,0.0,0.0,0.10025137662887573,0.036677658557891846,0.01079667266458273,0.008730779401957989,0.0928971990942955,0.36685457825660706,0.04732973501086235,0.21554416418075562,0.0,0.0010986794950440526,0.0,0.0,0.0478067547082901,0.04645797982811928,0.0,0.0,0.011788170784711838,0.013388200663030148,0.046502985060214996,0.0,0.12748996913433075,0.01808665506541729,0.06452513486146927,0.04875047504901886,0.0,0.0,0.0,0.0,0.0001284814643440768,0.0,0.19337187707424164,0.08526136726140976,0.08943784236907959,0.01121476199477911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
