,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
10,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.02234491892158985,0.11754044145345688,0.001032822416163981,0.0,0.0,0.0,0.0,0.02351985312998295,0.11650516092777252,0.003839672775939107,0.006981664337217808,0.006259945686906576,0.0,0.0,0.05778269097208977,0.05010166019201279,0.0,0.0021183770149946213,0.12200246006250381,0.11369895190000534,0.0,0.00014272013504523784,0.021207166835665703,0.018175911158323288,0.015849867835640907,0.016132816672325134,0.04913634434342384,0.0,0.08986148238182068,0.08513295650482178,0.09437889605760574,0.08660807460546494,0.003962316550314426,0.00750241382047534,0.055136363953351974,0.0569424107670784,0.06044645234942436,0.05920889601111412,0.12054317444562912,0.014334423467516899,0.014469237998127937,0.005234654527157545,0.002615435514599085,0.0,0.016227994114160538,0.0166240856051445,0.0,0.0,0.0,0.0
11,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.022837016731500626,0.12520679831504822,0.0,0.0,0.0,0.0,0.0,0.024593057110905647,0.12404939532279968,0.014129321090877056,0.0061496649868786335,0.004861492197960615,0.0,0.0,0.08386457711458206,0.003087633056566119,0.0,0.001585273421369493,0.1548205465078354,0.1349646896123886,0.0,0.0016587403370067477,0.03650252893567085,0.030607866123318672,0.016016267240047455,0.016154471784830093,0.007455888669937849,0.0,0.03363414853811264,0.09691188484430313,0.06690395623445511,0.05781254172325134,0.011486053466796875,0.019737152382731438,0.07118144631385803,0.07687487453222275,0.06351230293512344,0.060943227261304855,0.13318918645381927,0.015619177371263504,0.016463954001665115,0.003917306661605835,0.0018132997211068869,0.0,0.022721437737345695,0.02402154728770256,0.0,0.0,0.0,0.0
12,0.4,0.0,0.0,0.0,0.0,0.0,0.022295787930488586,0.14329880475997925,0.0,0.0,0.0,0.0,0.0,0.02404051460325718,0.14201593399047852,0.020770074799656868,0.008556789718568325,0.0028228196315467358,0.0036928690969944,0.0,0.11627096682786942,0.0049492958933115005,0.0,0.0013035597512498498,0.1544274538755417,0.12864907085895538,0.0,0.0030388440936803818,0.04316648095846176,0.036460231989622116,0.01536699291318655,0.015690382570028305,0.0,0.0,0.002442162949591875,0.08920003473758698,0.06003142148256302,0.048850931227207184,0.020013434812426567,0.029801243916153908,0.06012656167149544,0.06667564809322357,0.06419440358877182,0.06162351369857788,0.1435563713312149,0.01926175318658352,0.02037564106285572,0.003278889460489154,0.0018926654011011124,0.0,0.022893814370036125,0.024153754115104675,0.0,0.0,0.0,0.0
13,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.020443066954612732,0.16653941571712494,0.0,0.0,0.0,0.0,0.0,0.022341851145029068,0.1648912876844406,0.02985795959830284,0.010246788151562214,0.0017635509138926864,0.02016581781208515,0.0,0.14773045480251312,0.0012648736592382193,0.0,0.001450158772058785,0.158160999417305,0.12921862304210663,0.0,0.0034112706780433655,0.05009026080369949,0.042877763509750366,0.014812040142714977,0.015325439162552357,0.0,0.00031988666160032153,0.0,0.07767423987388611,0.049460992217063904,0.038331855088472366,0.03079777956008911,0.04125736281275749,0.048465289175510406,0.05453331395983696,0.06525082141160965,0.06264951825141907,0.15167532861232758,0.023030472919344902,0.024259421974420547,0.0012893816456198692,0.0018280507065355778,0.0,0.022590776905417442,0.02372574619948864,0.0,0.0,0.0,0.0
14,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.017647309228777885,0.19180873036384583,0.0,0.0,0.0,0.0,0.0,0.020355023443698883,0.189793199300766,0.026755357161164284,0.01125593762844801,0.0004770219966303557,0.0270136259496212,0.0,0.16904030740261078,0.0,0.0,0.0020117450039833784,0.15855048596858978,0.1301390379667282,0.0,0.0036313198506832123,0.0509762316942215,0.04406902566552162,0.013808819465339184,0.01450289972126484,0.0,0.004007250070571899,0.0,0.06844326108694077,0.040569983422756195,0.02945861779153347,0.038308750838041306,0.04842691868543625,0.03977842256426811,0.04547322168946266,0.06746967881917953,0.06462365388870239,0.15824845433235168,0.02661171928048134,0.028023090213537216,0.0,0.0017352785216644406,0.0,0.023655429482460022,0.02449854649603367,0.0,0.0,0.0,0.0
15,0.5,0.0,0.0,0.0,0.0,0.0,0.01632240042090416,0.2136065512895584,0.0,0.0,0.0,0.0,0.0,0.01931079290807247,0.21117913722991943,0.014617030508816242,0.014309579506516457,0.0,0.007217990700155497,0.0,0.19325600564479828,0.014772681519389153,0.0006896963459439576,0.0032254864927381277,0.1581689417362213,0.1277507245540619,0.0,0.003578351577743888,0.048086922615766525,0.041413258761167526,0.012446007691323757,0.013662183657288551,0.0,0.005664346739649773,0.0,0.06526391208171844,0.045592036098241806,0.03161622956395149,0.039701011031866074,0.04950736090540886,0.04033902660012245,0.04387233406305313,0.0710364356637001,0.06842778623104095,0.15961506962776184,0.029144493862986565,0.030319198966026306,0.0,0.00256539904512465,0.0,0.02504664473235607,0.024996401742100716,0.0,0.0,0.0,0.0
16,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.013647143729031086,0.2374783605337143,0.0,0.0,0.0,0.0,0.0,0.01776418276131153,0.23467104136943817,0.0057021575048565865,0.015674106776714325,0.0,0.0,0.0,0.21161320805549622,0.03830757737159729,0.00021816631488036364,0.0035659093409776688,0.15396566689014435,0.12330373376607895,0.0,0.0033075350802391768,0.043893568217754364,0.03729166090488434,0.011898424476385117,0.013429452665150166,0.0,0.004613376222550869,0.009745211340487003,0.06468231976032257,0.05248383805155754,0.03709328547120094,0.03663794323801994,0.0465315543115139,0.04075911268591881,0.043663572520017624,0.07503069937229156,0.072942353785038,0.15706375241279602,0.030704502016305923,0.03162376955151558,0.0003677255881484598,0.0023764471989125013,0.0,0.02456173300743103,0.024229999631643295,0.0,0.0,0.0,0.0
17,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.007528129033744335,0.26331469416618347,0.0,0.0,0.0,0.0,0.0,0.011629530228674412,0.26028016209602356,0.0,0.012602887116372585,0.0018278856296092272,0.003667672863230109,0.0,0.20599707961082458,0.0,4.0806633478496224e-05,0.0037878290750086308,0.1527058482170105,0.12478583306074142,0.0,0.002513183979317546,0.04241370037198067,0.03583195433020592,0.012115179561078548,0.013528267852962017,0.0,0.0022055399604141712,0.0016033344436436892,0.07184214890003204,0.05805245786905289,0.042421605437994,0.03925452381372452,0.049033794552087784,0.04727467522025108,0.05099857971072197,0.07969899475574493,0.07772347331047058,0.15004962682724,0.031159549951553345,0.03201011195778847,0.0,0.0011882100952789187,0.0,0.024196702986955643,0.024008287116885185,0.0,0.0,0.0,0.0
18,0.6,0.0,0.0,0.0,0.0,0.0,0.003904456738382578,0.2856542468070984,0.0,0.0,0.0,0.0,0.0,0.007520038168877363,0.2823083996772766,0.0,0.010976587422192097,0.0012344749411568046,0.0,0.0,0.19536228477954865,0.0521511472761631,0.001710053184069693,0.005488124676048756,0.1413101851940155,0.11748062819242477,0.0,0.0022450301330536604,0.029767271131277084,0.02463962882757187,0.011096465401351452,0.01262001134455204,0.012077661231160164,0.0,0.03842674195766449,0.07816020399332047,0.06696540117263794,0.050163377076387405,0.01950359344482422,0.028060108423233032,0.05177498608827591,0.05499028041958809,0.08456267416477203,0.08299747109413147,0.1430530846118927,0.031869981437921524,0.03242338076233864,0.0026858022902160883,0.0008262154879048467,0.0,0.022946542128920555,0.02230454795062542,0.0,0.0,0.0,0.0
19,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.000730904983356595,0.29960957169532776,0.0,0.0,0.0,0.0,0.0,0.004307558294385672,0.29612281918525696,0.0,0.007704943418502808,0.0002489534963387996,0.0,0.0063319033943116665,0.18871541321277618,0.08855782449245453,0.001711938763037324,0.006083874497562647,0.12934069335460663,0.11044596880674362,0.0,0.0012138086603954434,0.019672945141792297,0.01568385399878025,0.009765180759131908,0.01134535577148199,0.028384650126099586,0.0,0.047987643629312515,0.08857142180204391,0.06856750696897507,0.05239156633615494,0.0,0.007519446313381195,0.06032964214682579,0.06359286606311798,0.08917342871427536,0.08797988295555115,0.13783426582813263,0.031853578984737396,0.03210946172475815,0.003370133927091956,6.24094536760822e-05,0.0,0.021837744861841202,0.02089897356927395,0.0,0.0,0.0,0.0
20,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2979455292224884,0.00041157874511554837,0.0,0.0,0.0,0.0,0.0029802508652210236,0.2946133017539978,0.0,0.004227004945278168,0.0,8.534913649782538e-05,0.0016490763518959284,0.16263198852539062,0.07647687196731567,0.0017690323293209076,0.006216695066541433,0.1277405023574829,0.1107153668999672,0.0,0.0003820282581727952,0.017134014517068863,0.013299519196152687,0.009032178670167923,0.010434342548251152,0.029481031000614166,0.0,0.044419173151254654,0.09570658951997757,0.07229336351156235,0.0574985034763813,0.0,0.006891209632158279,0.06601657718420029,0.0698523223400116,0.09311646968126297,0.09204446524381638,0.13419519364833832,0.030328333377838135,0.0303389523178339,0.0024548217188566923,0.0,0.0,0.01974746398627758,0.019004663452506065,0.0,0.0,0.0,0.0
21,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2884174883365631,0.000957369979005307,0.0,0.0,0.0,0.0,0.00027624639915302396,0.2856643497943878,0.0,0.0,0.0014121228596195579,0.007568649016320705,0.0,0.1061810702085495,0.0,0.001583734410814941,0.00566239794716239,0.144273042678833,0.12618769705295563,0.0,0.00019034639990422875,0.025944190099835396,0.021181520074605942,0.008643649518489838,0.009649614803493023,0.021396396681666374,0.0,0.019659308716654778,0.10699548572301865,0.07486670464277267,0.062114864587783813,0.0,0.00929922517389059,0.07209349423646927,0.07864426076412201,0.09459105134010315,0.0930386334657669,0.1346743255853653,0.028702139854431152,0.028941404074430466,0.0,0.0,0.0,0.019248250871896744,0.0195581316947937,0.0,0.0,0.0,0.0
22,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2745601534843445,0.0010704169981181622,0.0,0.0,0.0,0.0,0.0,0.2723650336265564,0.0,0.0,0.0035041370429098606,0.03152841329574585,0.0,0.013859969563782215,0.0,0.0004024934023618698,0.004058055579662323,0.180095374584198,0.15061253309249878,0.0,0.0010245306184515357,0.03961837664246559,0.03206532821059227,0.00968415942043066,0.010475949384272099,0.013128017075359821,0.0,0.0,0.12361663579940796,0.08023465424776077,0.06726520508527756,0.006003405433148146,0.020934199914336205,0.08062073588371277,0.08935090154409409,0.09717951714992523,0.09526541829109192,0.13114334642887115,0.02321420982480049,0.02377302572131157,0.0,0.0,0.0,0.014509275555610657,0.016154885292053223,0.0,0.0,0.0,0.0
23,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.255092978477478,0.0015441554132848978,0.0,0.0,0.0,0.0,0.0,0.253439724445343,0.000448963517555967,0.00017006852431222796,0.0008668581140227616,0.0433502160012722,0.0,0.0010844249045476317,0.0,0.0,0.002799306297674775,0.1863306164741516,0.1498386561870575,0.0,0.0021261374931782484,0.0517486110329628,0.04242609813809395,0.012356724590063095,0.013141758739948273,0.0,0.0,0.0,0.1337405890226364,0.07417897880077362,0.0586758628487587,0.029752789065241814,0.047318533062934875,0.0829610526561737,0.09342952817678452,0.09976828098297119,0.09742045402526855,0.12582612037658691,0.016888249665498734,0.017669059336185455,0.0,0.0,0.0,0.007499581668525934,0.009783009998500347,0.0,0.0,0.0,0.0
24,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.24069976806640625,0.001179142971523106,0.0,0.0,0.0,0.0,0.0,0.2390979826450348,0.016186406835913658,0.0030205249786376953,0.0,0.050487227737903595,0.0,0.0822945088148117,0.0,0.0,0.0036367648281157017,0.15146799385547638,0.12252222746610641,0.0,0.000856397207826376,0.05842042714357376,0.050595901906490326,0.013677998445928097,0.014744852669537067,0.0,0.0,0.0,0.1333838552236557,0.06682848930358887,0.048957210034132004,0.04715055227279663,0.06218401715159416,0.07094164937734604,0.08079611510038376,0.1008552759885788,0.09862350672483444,0.12083360552787781,0.012724509462714195,0.013442005962133408,0.002037650905549526,0.0,0.0,0.0015535958809778094,0.0029904439579695463,0.0,0.0,0.0,0.0
25,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.23460114002227783,0.00031303107971325517,0.0,0.0,0.0,0.0,0.0,0.2326548993587494,0.02559184469282627,0.0014767561806365848,0.0,0.049508560448884964,0.0,0.1371862292289734,0.0,0.0,0.004338660277426243,0.10491471737623215,0.08698778599500656,0.0,3.145437949569896e-05,0.04885187745094299,0.04373764246702194,0.013445074670016766,0.014560825191438198,0.007757486309856176,0.0,0.0,0.13220958411693573,0.062022775411605835,0.04151288419961929,0.05758407339453697,0.06819792091846466,0.07000827044248581,0.07758583128452301,0.10207238048315048,0.10020943731069565,0.1163962259888649,0.010256029665470123,0.010624721646308899,0.002793008228763938,0.0,0.0,0.001611296902410686,0.00187000073492527,0.0,0.0,0.0,0.0
26,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.23671507835388184,0.0,0.0,0.0,0.0,0.0,0.0,0.23436662554740906,0.013179013505578041,0.0016229022294282913,0.0,0.016383523121476173,0.0,0.18517085909843445,0.0,0.0015105794882401824,0.006083706393837929,0.07067926973104477,0.061854954808950424,0.0025024916976690292,0.0011102560674771667,0.03353064879775047,0.031092889606952667,0.011726743541657925,0.013083894737064838,0.019357869401574135,0.0,0.0042541236616671085,0.1294124275445938,0.06460412591695786,0.042885519564151764,0.05607008561491966,0.06258339434862137,0.07451672852039337,0.07908334583044052,0.1026775985956192,0.10124572366476059,0.11235965043306351,0.010792694985866547,0.010753077454864979,0.005372555926442146,0.0,0.0,0.005720366258174181,0.004613702651113272,0.0,0.0,0.0,0.0
27,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.24185608327388763,0.0,0.0,0.0,0.0,0.0,0.0,0.23912177979946136,0.002796011511236429,0.0,0.0012678657658398151,0.0,0.0,0.22084422409534454,0.013433503918349743,0.0029243556782603264,0.008034716360270977,0.0525352917611599,0.05005526542663574,0.0052207778207957745,0.0020466987043619156,0.01710217259824276,0.01667487621307373,0.010098639875650406,0.011458455584943295,0.025456847622990608,0.0,0.024561047554016113,0.12632040679454803,0.06541914492845535,0.044197287410497665,0.051071442663669586,0.054808974266052246,0.08167576789855957,0.08388130366802216,0.10445438325405121,0.10362152010202408,0.10847537964582443,0.011183768510818481,0.010735215619206429,0.0070365178398787975,0.0,0.0,0.008337344042956829,0.006482825614511967,0.0,0.0,0.0,0.0
28,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.23831060528755188,0.0006198087939992547,0.0,0.0,0.0,0.0,0.0,0.23562324047088623,0.0,0.0,0.0043780067935585976,0.0,0.0,0.19571223855018616,0.03495270013809204,0.0031609181314706802,0.00856147613376379,0.06329826265573502,0.0633346363902092,0.003358781337738037,0.0,0.007744154892861843,0.0075987642630934715,0.00956170354038477,0.010667499154806137,0.04897436127066612,0.0,0.0773254781961441,0.12943704426288605,0.06954281777143478,0.050615109503269196,0.03207343444228172,0.03519068658351898,0.08902109414339066,0.09017590433359146,0.10706575214862823,0.10678456723690033,0.10490748286247253,0.008164586499333382,0.007422063499689102,0.009709269739687443,0.0,0.0,0.006749413441866636,0.004930156283080578,0.0,0.0,0.0,0.0
29,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.22566407918930054,0.002406626706942916,0.0,0.0,0.0,0.0,0.0,0.22326511144638062,0.005247556604444981,0.0,0.006585769355297089,0.0,0.0,0.20256388187408447,0.06587163358926773,0.002023703185841441,0.007763304747641087,0.07176263630390167,0.07243019342422485,0.0037060610484331846,0.0,0.0007413918501697481,0.0005312985158525407,0.010030482895672321,0.01096202339977026,0.052082549780607224,0.0,0.11016706377267838,0.12753775715827942,0.0745798870921135,0.058326758444309235,0.020006341859698296,0.0231477003544569,0.08903836458921432,0.08769835531711578,0.10791998356580734,0.1083783283829689,0.10252143442630768,0.003970632329583168,0.002900509163737297,0.01279066689312458,0.0,0.0,0.0021898075938224792,0.0006200216594152153,0.0,0.0,0.0,0.0
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20687779784202576,0.0038419223856180906,0.0,0.0,0.0,0.0,0.0,0.2048107534646988,0.017853567376732826,0.0,0.0090377451851964,0.0,0.0,0.20925505459308624,0.06684191524982452,0.0004275753744877875,0.006194388493895531,0.0787193700671196,0.0792040228843689,0.0038770753890275955,0.0,0.0004649157344829291,0.0,0.010985561646521091,0.01178112905472517,0.048951417207717896,0.0,0.12079630047082901,0.12690283358097076,0.07749658077955246,0.06353995203971863,0.011531911790370941,0.015237954445183277,0.08593273162841797,0.082763671875,0.1077483519911766,0.10879097878932953,0.1006450280547142,0.0009751809411682189,0.0,0.013541135005652905,0.0,0.0,0.0007022173958830535,0.0,0.0,0.0,0.0,0.0
